Severity,Start_Lat,Start_Lng
2,29.722515,-95.39875
3,29.627598,-95.22892
2,29.657475,-95.464043
3,29.759869000000002,-95.373817
2,29.761284000000003,-95.3666
2,29.712061,-95.276009
2,29.70393,-95.571228
2,29.68305,-95.558426
2,29.798201000000002,-95.367935
2,29.736696000000002,-95.576172
3,29.795233000000003,-95.45127099999999
2,29.775384999999996,-95.426781
2,29.737177000000003,-95.53887900000001
2,29.806007,-95.545158
2,29.643684000000004,-95.386978
2,29.67506,-95.286163
2,29.727715999999997,-95.539185
2,29.850731,-95.528725
2,29.705114000000002,-95.527489
2,29.723846,-95.365829
2,29.786415,-95.521553
2,29.726131,-95.392815
2,29.690459999999998,-95.356728
2,29.70393,-95.571228
3,29.674845,-95.560448
2,29.77416,-95.406219
2,29.716413,-95.559425
2,29.701484999999998,-95.37264300000001
2,29.801696999999997,-95.267448
2,29.737177000000003,-95.53887900000001
2,29.854706,-95.476814
2,29.711821,-95.55154399999999
2,29.740675,-95.46421099999999
2,29.732360999999997,-95.539253
2,29.841129,-95.41091899999999
2,29.751261,-95.37197900000001
3,29.79706,-95.27158399999999
2,29.784798,-95.562965
2,29.702296999999998,-95.359451
2,29.815271000000003,-95.479889
2,29.801315000000002,-95.450172
2,29.770440999999998,-95.410583
2,29.674782,-95.382339
2,29.762046999999995,-95.366005
3,29.726183000000002,-95.468391
2,29.966010999999998,-95.422958
2,29.766756,-95.35643
3,29.716459000000004,-95.499268
2,29.720146000000003,-95.47647099999999
2,29.721504,-95.520401
3,29.715120000000002,-95.315376
3,29.784798,-95.562965
2,29.660639,-95.558258
2,29.697582,-95.418076
2,29.723089,-95.418541
2,29.774843,-95.40956899999999
2,29.703495,-95.614754
2,29.686764,-95.508705
2,29.70615,-95.407433
2,29.743746,-95.35764300000001
3,29.730865,-95.41055300000001
3,29.726390999999996,-95.460213
3,29.754202000000003,-95.455444
2,29.859720000000003,-95.524506
2,29.962511,-95.54568499999999
2,29.778214000000002,-95.544495
2,29.729313,-95.514084
3,29.727133000000002,-95.464424
2,29.643673,-95.38763399999999
2,29.758298999999997,-95.368973
2,29.733278000000002,-95.580574
2,29.675739,-95.486412
3,29.77791,-95.38110400000001
2,29.813425,-95.473671
2,29.746878000000002,-95.583649
2,29.728987,-95.531418
2,29.856857,-95.356415
2,29.720011,-95.489021
2,29.741685999999998,-95.41879300000001
2,29.752014000000003,-95.378685
2,29.65152,-95.50831600000001
2,29.889546999999997,-95.41642
2,29.719640999999996,-95.352577
3,29.740872999999997,-95.365845
2,29.616619,-95.355339
3,29.780293,-95.45399499999999
2,29.681192,-95.34940300000001
3,29.685095,-95.27716099999999
2,29.810663,-95.459076
2,29.689648,-95.439987
2,29.704596999999996,-95.557411
2,29.848253000000003,-95.28690300000001
2,29.826002000000003,-95.494843
2,29.872833,-95.493553
2,29.703985,-95.56752
2,29.689184,-95.556496
2,29.676971,-95.528374
2,29.602116,-95.25413499999999
3,29.777229,-95.426407
2,29.658453,-95.352707
3,29.708235,-95.305199
2,29.674845,-95.560448
2,29.588215,-95.484024
2,29.849249,-95.403023
2,29.758188,-95.35762
2,29.744496999999996,-95.357063
2,29.776535,-95.350548
2,29.886774,-95.549385
2,29.838184000000002,-95.488853
2,29.823689,-95.473434
2,29.773128999999997,-95.390602
2,29.951475,-95.331673
2,29.700666,-95.29122199999999
2,29.772259000000002,-95.406189
2,29.828872999999998,-95.35481999999999
2,29.800348,-95.700188
2,29.663190999999998,-95.57940699999999
2,29.706409000000004,-95.290062
2,29.951126000000002,-95.547134
2,29.840406,-95.476662
2,29.939293,-95.331734
2,29.772821,-95.324326
2,29.667103000000004,-95.313263
2,29.820044,-95.49906899999999
2,29.728378000000003,-95.427963
2,29.713704999999997,-95.38188199999999
3,29.784311,-95.564041
3,29.808451,-95.336433
2,29.695606,-95.297859
2,29.758841999999998,-95.353287
3,29.813973999999998,-95.353256
2,29.939293,-95.331734
2,29.809596999999997,-95.307259
2,29.667334000000004,-95.60123399999999
2,29.778051,-95.563232
2,29.763496000000004,-95.471016
3,29.669153,-95.26254300000001
2,29.747040000000002,-95.41883100000001
2,29.790257,-95.563118
2,29.614105,-95.380241
2,29.690601,-95.542183
2,29.671913,-95.30629
2,29.752142,-95.576462
2,29.655684,-95.52803
2,29.689172999999997,-95.464691
2,29.681107,-95.458389
2,29.660519,-95.430008
2,29.786718,-95.367615
2,29.806867999999998,-95.351555
2,29.731265999999998,-95.651794
2,29.703765999999998,-95.583138
2,29.749857000000002,-95.48741899999999
2,29.716749,-95.375046
2,29.680019,-95.292969
2,29.847254,-95.40885899999999
2,29.737938,-95.462906
2,29.731594,-95.3964
2,29.657635,-95.38700899999999
2,29.724918,-95.476501
2,29.873334999999997,-95.556206
2,29.729038,-95.44148299999999
3,29.697172,-95.288391
2,29.757587,-95.35298900000001
3,29.784909999999996,-95.718704
2,29.675625,-95.50864399999999
2,29.761368,-95.39813199999999
2,29.93832,-95.40299999999999
2,29.677488,-95.553459
2,29.605989,-95.452042
2,29.832214,-95.54531899999999
3,29.784077000000003,-95.498634
2,29.727546999999998,-95.47641
2,29.809132,-95.440079
2,29.702215000000002,-95.376572
2,29.859009000000004,-95.368042
2,29.677839000000002,-95.47673
2,29.738756,-95.39256999999999
3,29.770020000000002,-95.365746
2,29.775564000000003,-95.409576
2,29.737751,-95.50103
2,29.74408,-95.363716
2,29.744303000000002,-95.362228
2,29.855839000000003,-95.419151
3,29.828646000000003,-95.381073
2,29.717734999999998,-95.513542
2,29.773304,-95.45594799999999
2,29.820532,-95.33337399999999
3,29.785181,-95.706375
2,29.831853999999996,-95.56366700000001
3,29.940561,-95.41377299999999
3,29.833371999999997,-95.384331
3,29.812896999999996,-95.429428
2,29.870891999999998,-95.426788
2,29.684996,-95.255363
2,29.65543,-95.49202700000001
2,29.819378000000004,-95.46803299999999
2,29.8482,-95.28772
2,29.671587,-95.531448
2,29.737751,-95.50103
2,29.674845,-95.560448
2,29.744658,-95.391838
2,29.798201000000002,-95.367935
2,29.719685,-95.538956
2,29.753078000000002,-95.406441
2,29.768694,-95.397141
2,29.695722999999997,-95.27774000000001
3,29.709290000000003,-95.26754
3,29.753596999999996,-95.374588
2,29.832214,-95.54531899999999
2,29.750343,-95.46126600000001
2,29.846901000000003,-95.442741
2,29.828348,-95.37183399999999
2,29.705085999999998,-95.530266
2,29.692028000000004,-95.509979
2,29.705603000000004,-95.478394
2,29.738173,-95.444412
2,29.704766999999997,-95.358498
2,29.692402,-95.290596
2,29.951475,-95.331673
2,29.750759000000002,-95.37114
3,29.702143,-95.295525
3,29.691381,-95.326477
3,29.691381,-95.326477
2,29.831861,-95.569969
2,29.770459999999996,-95.409485
2,29.840121999999997,-95.394524
3,29.845453000000003,-95.392624
3,29.773026,-95.232925
2,29.616657,-95.36805
2,29.939075,-95.35562900000001
2,29.784975,-95.33988199999999
2,29.718671999999998,-95.604782
2,29.72298,-95.476509
3,29.812737,-95.410988
2,29.713634000000003,-95.53894
2,29.737820000000003,-95.484291
2,29.744359999999997,-95.378723
2,29.600711999999998,-95.24778
2,29.641256,-95.356018
2,29.759121,-95.28215
3,29.77865,-95.379051
2,29.776535,-95.350548
3,29.718773,-95.266083
3,29.778296,-95.369225
2,29.955513,-95.553619
2,29.828075,-95.405067
2,29.825771000000003,-95.49369
2,29.687895,-95.331627
2,29.779163,-95.547783
2,29.766061999999998,-95.45581800000001
2,29.761545,-95.39651500000001
2,29.845549,-95.38448299999999
2,29.756519,-95.367836
2,29.866838,-95.540726
2,29.706196000000002,-95.412643
2,29.765039,-95.371216
2,29.798019,-95.52391800000001
2,29.703765999999998,-95.583138
2,29.784531,-95.56304200000001
2,29.961014000000002,-95.547508
2,29.77161,-95.338341
2,29.676971,-95.528374
2,29.776020000000003,-95.409592
2,29.785621999999996,-95.261421
2,29.691167999999998,-95.53519399999999
2,29.760534000000003,-95.367188
2,29.737472999999998,-95.514214
2,29.861301,-95.510834
2,29.727793,-95.56804699999999
2,29.961014000000002,-95.547508
3,29.73237,-95.383034
3,29.749871999999996,-95.358063
2,29.734852000000004,-95.358032
2,29.65152,-95.50831600000001
2,29.737748999999997,-95.48988299999999
2,29.871431,-95.384895
2,29.737820000000003,-95.484291
2,29.647762,-95.46356999999999
2,29.84145,-95.488853
2,29.728378000000003,-95.427963
2,29.870352,-95.563248
3,29.692064000000002,-95.52712199999999
2,29.831853999999996,-95.56366700000001
3,29.77791,-95.38110400000001
3,29.876324,-95.41154499999999
2,29.688274,-95.49247700000001
2,29.923766999999998,-95.554932
3,29.7777,-95.429512
2,30.026388,-95.404457
3,29.675784999999998,-95.54205300000001
3,29.725718,-95.476395
3,29.80097,-95.450287
2,29.597403000000003,-95.38679499999999
3,29.697172,-95.288391
3,29.821251,-95.335068
3,29.688026,-95.530464
2,29.655791999999998,-95.288872
2,29.627598,-95.22892
2,29.759249,-95.36692
2,29.705999,-95.427429
2,29.774212,-95.39739200000001
2,29.833038000000002,-95.48349
2,29.883339000000003,-95.469383
3,29.774440999999996,-95.30117800000001
3,29.723623,-95.49137900000001
2,29.67313,-95.43145
2,29.683305999999998,-95.23893699999999
2,29.756054,-95.370758
2,29.717746999999996,-95.519997
2,29.777493,-95.410286
2,29.872996999999998,-95.367485
2,29.691767,-95.325928
2,29.690563,-95.545601
2,29.776518,-95.353806
2,29.726,-95.529137
2,29.854225,-95.504936
2,29.999214000000002,-95.477959
2,29.855602,-95.384613
2,29.939080999999998,-95.38147
2,29.764145000000003,-95.371155
2,29.677023,-95.27726
2,29.712788,-95.624107
2,29.851442,-95.510178
2,29.628904,-95.344109
2,29.67618,-95.33649399999999
2,29.828094,-95.496941
2,29.643684000000004,-95.386978
3,29.774466999999998,-95.372414
2,29.760734999999997,-95.301239
2,29.774212,-95.39739200000001
2,29.710669,-95.329216
2,29.683290000000003,-95.240532
2,29.740858000000003,-95.460991
3,29.692064000000002,-95.52712199999999
2,29.750343,-95.46126600000001
2,29.735129999999998,-95.37043800000001
2,29.687431,-95.246155
2,29.602509,-95.228691
2,29.737469,-95.507545
2,29.902555,-95.31147800000001
2,29.692064000000002,-95.52712199999999
2,29.731765999999997,-95.464241
2,29.709647999999998,-95.254257
2,29.819382,-95.468811
2,29.759249,-95.36692
2,29.796035999999997,-95.410004
2,29.674463,-95.574486
2,29.713133000000003,-95.539001
2,29.761732000000002,-95.368736
2,29.768988,-95.391808
3,29.7293,-95.460411
1,29.65737,-95.555557
2,29.737751,-95.50103
2,29.705171999999997,-95.521294
2,29.953474,-95.546761
2,29.705444,-95.493103
3,29.785055,-95.64471400000001
2,29.671159999999997,-95.261444
2,29.620853000000004,-95.304665
2,29.65675,-95.507111
2,29.60043,-95.298889
2,29.732042,-95.644028
2,29.701912,-95.484619
3,29.728679999999997,-95.46021999999999
2,29.731909,-95.46079300000001
2,29.629115999999996,-95.271263
2,29.735585999999998,-95.64409599999999
2,29.627765999999998,-95.39035799999999
2,29.814314000000003,-95.35476700000001
2,29.70406,-95.531113
2,29.740953,-95.45835100000001
2,29.732628000000002,-95.444168
2,29.739218,-95.418755
2,29.740928999999998,-95.371262
2,29.74765,-95.55793
2,29.794884000000003,-95.48491700000001
2,29.694418,-95.41439799999999
2,29.63073,-95.35994000000001
3,29.784741999999998,-95.543533
2,29.638668,-95.49539200000001
2,29.735502,-95.380661
2,29.672392,-95.27713
2,29.626877,-95.489723
2,29.73517,-95.384491
2,29.730707000000002,-95.36799599999999
2,29.761390999999996,-95.625343
3,29.704424,-95.513275
2,29.689108,-95.471886
2,29.709278,-95.29459399999999
2,29.674845,-95.560448
3,29.937719,-95.432121
2,29.815134000000004,-95.42939
2,29.738445000000002,-95.421898
3,29.775709000000003,-95.26391600000001
2,29.778029999999998,-95.618179
2,29.812693,-95.545105
2,29.674985999999997,-95.555161
2,29.670851000000003,-95.46183
2,29.740858000000003,-95.460991
2,29.940309999999997,-95.407013
2,29.779877000000003,-95.36440999999999
2,29.715408,-95.592178
2,29.753208,-95.410751
2,29.622152000000003,-95.390465
2,29.837557,-95.371597
2,29.736165999999997,-95.60584300000001
2,29.747288,-95.45644399999999
3,29.814802,-95.375938
2,29.739990000000002,-95.36502800000001
2,29.808459999999997,-95.345337
2,29.93755,-95.482979
2,29.716539,-95.499062
2,29.630383000000002,-95.464119
2,29.761383000000002,-95.41838800000001
2,29.8241,-95.379082
2,29.805196999999996,-95.284584
2,29.762736999999998,-95.58979000000001
2,29.714954,-95.497139
2,29.790619,-95.403397
2,29.790771000000003,-95.56591
2,29.727660999999998,-95.418625
2,29.695734,-95.413361
2,29.678053000000002,-95.602676
2,29.806517,-95.52883100000001
2,29.737820000000003,-95.484291
2,29.749903000000003,-95.486038
2,29.751096999999998,-95.37718199999999
2,29.664303000000004,-95.463913
3,29.809477,-95.3172
2,29.734109999999998,-95.418678
2,29.650315999999997,-95.482155
2,29.847002000000003,-95.428864
2,29.732676,-95.653595
2,29.784754,-95.590225
2,29.733494,-95.36196899999999
2,29.758551,-95.35096
2,29.748737,-95.371437
2,29.798136,-95.370293
2,29.785296999999996,-95.43710300000001
2,29.730625,-95.412865
2,29.797890000000002,-95.410042
2,29.716599,-95.468063
2,29.750121999999998,-95.477402
2,29.74765,-95.55793
2,29.689341,-95.55753299999999
2,29.859720000000003,-95.524506
2,29.794959999999996,-95.24501
2,29.939293,-95.331734
2,29.826771,-95.429611
2,29.707308,-95.399117
2,29.641078999999998,-95.243248
2,29.770901000000002,-95.420204
2,29.655743,-95.264038
2,29.843059999999998,-95.262291
2,29.716413,-95.559425
2,29.953814,-95.399895
2,29.760734999999997,-95.301239
3,29.725718,-95.476395
2,29.950657,-95.393188
2,29.642146999999998,-95.366112
2,29.685726000000003,-95.30753299999999
2,29.685095,-95.27716099999999
2,29.785652000000002,-95.307365
2,29.803106,-95.50653100000001
2,29.863462,-95.455124
2,29.846901000000003,-95.442741
2,29.708105,-95.313019
3,29.778109000000004,-95.283745
2,29.619242,-95.49316400000001
2,29.784584000000002,-95.543991
2,29.785809000000004,-95.531693
2,29.838121,-95.488831
2,29.783976000000003,-95.453117
2,29.666552000000003,-95.366005
2,29.820402,-95.48616
2,29.803106,-95.50653100000001
2,29.740222999999997,-95.467461
2,29.728679999999997,-95.46021999999999
2,29.688557,-95.340477
2,29.727622999999998,-95.557541
2,29.809793,-95.52449
2,29.879295000000003,-95.29300699999999
2,29.779163,-95.547783
2,29.752863,-95.36179399999999
2,29.867310999999997,-95.56066899999999
2,29.722969,-95.54554
2,29.737472999999998,-95.514214
2,29.841358000000003,-95.501625
2,29.70393,-95.571228
2,29.675964,-95.542091
2,29.806269,-95.47551700000001
2,29.948509,-95.46846
2,29.689146,-95.467659
2,29.741253000000004,-95.45461999999999
2,29.738445000000002,-95.421898
2,29.766529,-95.39810899999999
2,29.642146999999998,-95.366112
2,29.848609999999997,-95.302132
2,29.692612,-95.29388399999999
2,29.685495,-95.27894599999999
2,29.692064000000002,-95.52712199999999
3,29.773304,-95.45594799999999
2,29.753351000000002,-95.558006
2,29.940561,-95.41377299999999
2,29.941343,-95.407555
3,29.766061999999998,-95.45581800000001
3,29.784798,-95.562965
2,29.929913,-95.54409799999999
2,29.60578,-95.476997
2,29.758007,-95.55851
2,29.803698999999998,-95.422363
3,29.777077000000002,-95.36936999999999
3,29.728772999999997,-95.460899
3,29.766061999999998,-95.45581800000001
2,29.930178,-95.331474
2,29.750290000000003,-95.321404
2,29.685011,-95.296227
2,29.685913,-95.36747
2,29.795145,-95.53355400000001
2,29.71442,-95.29023000000001
2,29.650009000000004,-95.53421
2,29.665564,-95.43978100000001
2,29.698458000000002,-95.427322
2,29.657646000000003,-95.386604
3,29.850695,-95.563919
2,29.673004,-95.41947900000001
2,29.7731,-95.562675
2,29.67482,-95.559952
2,29.709906,-95.545502
2,29.666307,-95.496269
2,29.870901,-95.3517
2,29.781862,-95.332657
2,29.661283,-95.557487
2,29.704826,-95.55145999999999
2,29.734015999999997,-95.426292
2,29.950153000000004,-95.411125
2,29.612509000000003,-95.236641
2,29.707296000000003,-95.488869
2,29.740953,-95.45835100000001
3,29.93755,-95.482979
3,29.643684000000004,-95.386978
2,29.765039,-95.371216
2,29.685608000000002,-95.51106300000001
2,29.737713,-95.492874
2,29.840944,-95.47319
2,29.740675,-95.46421099999999
2,29.972640999999996,-95.33557900000001
2,29.600215999999996,-95.286446
2,29.737394000000002,-95.521179
2,29.845549,-95.38448299999999
2,29.776424,-95.31575
2,29.825971999999997,-95.303154
2,29.71442,-95.29023000000001
2,29.740236,-95.359161
3,29.783453,-95.475792
